Player None 2025-01-21 21:26:55.004805 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:55.010330 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.033390 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.040921 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.050995 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:55.070086 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:55.080633 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.104686 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.117807 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.126258 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:55.142806 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:55.150845 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.172903 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.184559 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.192085 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:55.208124 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:55.213133 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.236686 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.246217 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.254813 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:55.270873 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:55.274870 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.299444 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.308961 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.319495 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:55.343999 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.343999 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:55.374210 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.378813 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.399696 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:55.406202 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.415217 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:55.433264 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.445089 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.461140 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:55.463142 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.476168 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:55.494705 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.504827 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.522878 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:55.527392 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.538922 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:55.559987 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.567589 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.585051 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:55.591568 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.601087 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:55.620134 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.631650 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.648204 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:55.651211 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.663730 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:55.681770 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.692295 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.709352 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:55.712355 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.724877 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:55.743914 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.753954 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.772989 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:55.775990 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.789039 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:55.809092 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.820626 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.837663 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:55.840672 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.853188 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:55.872248 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.881774 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.900830 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:55.904828 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.916857 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:55.935393 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.944912 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.962972 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:55.967488 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:55.980020 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:56.001082 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.013606 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.037402 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:56.040411 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.059073 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:56.086658 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.097212 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.126314 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:56.133849 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.153129 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:56.177723 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.190268 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.215345 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:56.219869 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.236926 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:56.258992 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.276052 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.298129 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:56.299127 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.319199 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:56.340277 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.354348 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.371401 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:56.372402 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.388452 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:56.409509 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.423055 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.443120 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:56.444119 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.463829 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:56.487402 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.494410 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.515480 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:56.520006 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.536150 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:56.558761 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.569286 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.586329 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:56.589344 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.607445 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:56.627496 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.636513 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.655083 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:56.660606 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.675131 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:56.694176 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.703703 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.722897 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:56.726403 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.741970 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:56.762538 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.773073 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.795124 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:56.799640 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.814186 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:56.834230 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.846839 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.864379 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:56.867893 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.880420 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:56.899476 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.910101 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.928159 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:56.931166 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.949354 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:56.976439 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:56.987490 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.006542 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.006542 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:57.038165 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:57.046184 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.076796 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.088345 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.101906 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:57.134623 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:57.141156 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.183334 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.193862 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.205415 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:57.227997 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:57.234013 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.264799 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.271331 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.283857 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:57.304950 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:57.307476 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.337065 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.345598 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.357140 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:57.378238 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:57.382249 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.419349 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.429893 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.444952 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:57.473620 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.477250 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:57.514880 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.529936 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.558151 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:57.561160 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.580230 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:57.606301 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.622371 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.681182 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.700637 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:57.730817 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.732405 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:57.769174 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.783726 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.807309 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:57.809314 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.825602 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:57.846840 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.857268 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.879175 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:57.884184 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.897244 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:57.917308 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.928839 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.949405 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:57.953415 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.964941 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:57.984985 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:57.998060 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.015597 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:58.016598 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.031653 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:58.050212 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.062741 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.080802 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:58.084803 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.097864 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:58.129492 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.146555 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.165619 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.165619 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:58.191209 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:58.199746 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.224803 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.232329 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.243852 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:58.263429 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:58.266939 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.293011 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.301541 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.313119 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:58.330164 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:58.334170 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.358274 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.365277 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.374814 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:58.390862 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:58.394863 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.421447 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.426953 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.439492 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:58.463166 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:58.466673 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.500301 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.505306 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.528903 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:58.551478 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:58.559999 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.591626 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.597126 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.608654 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:58.627695 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:58.632704 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.658874 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.666390 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.674406 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:58.690458 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:58.695462 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.722049 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.729562 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.738083 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:58.753125 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:58.757643 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.784696 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.791227 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.802748 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:58.817780 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:58.821793 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.854979 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.868030 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.875040 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:58.896701 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:58.905632 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.932223 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.937744 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.952828 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:58.968935 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:58.972944 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:58.999514 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.004526 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.014048 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:59.031089 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:59.036597 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.061187 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.068707 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.076716 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:59.093765 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:59.098473 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.128936 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.131943 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.146535 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:59.166595 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:59.173609 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.204196 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.216733 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.228867 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:59.249515 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:59.255512 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.293784 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.304329 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.316375 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:59.336443 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:59.342467 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.370575 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.375578 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.387620 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:59.407834 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:59.413767 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.445869 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.455398 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.468448 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:59.487503 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.489504 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:59.521100 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.525100 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.552388 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:59.559912 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.573444 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:59.596521 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.607579 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.625126 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:59.629649 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.644723 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:59.668445 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.675461 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.691507 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:59.698025 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.707550 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:59.733598 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.739117 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.757687 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:59.763697 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.774216 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:59.794265 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.809344 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.824867 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:59.827376 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.840906 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:59.860948 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.872474 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.888513 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:59.891521 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.905044 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:59.926603 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.935623 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.952679 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:26:59.957187 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:26:59.974246 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:26:59.998022 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.010445 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.030610 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.032609 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:27:00.057309 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:27:00.063325 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.085004 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.090524 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.102051 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:27:00.121110 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:27:00.124110 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.150894 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.162438 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.173091 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:27:00.194161 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:27:00.199682 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.225764 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.237938 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.248007 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:27:00.267054 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:27:00.272077 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.303695 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.311261 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.327304 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:27:00.346926 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:27:00.351951 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.388053 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.397582 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.410113 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:27:00.431190 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:27:00.435190 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.468463 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.485007 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.487532 CLICKED, PLAYABLE=2 
Player None 2025-01-21 21:27:00.515726 CLICKED, PLAYABLE=3 
Player None 2025-01-21 21:27:00.524265 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.551881 CLICKED, PLAYABLE=1 
Player None 2025-01-21 21:27:00.561535 CLICKED, PLAYABLE=1 
